mon1,mon2,polym,polymer_class,chi_mean,chi_std,Tg_mean,Tg_std,LogP,SA_Score
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(CN=C=O)N=C=O,*C(CC)CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.398,0.268,61.722,13.686,1.509,5.193814899798355
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(CN=C=O)N=C=O,*CC(CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.698,0.32,49.963,10.177,1.507,5.182697527283229
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(N=C=O)N=C=O,*C(CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.68,0.337,65.935,10.717,1.047,5.165045506459178
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(N=C=O)N=C=O,*C(=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.781,0.22,96.223,10.596,0.782,5.037386161077405
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=CC=C(N=C=O)N=C=O,*C(=CC=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.607,0.192,116.067,17.822,1.338,5.181897392306311
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=CC(CN=C=O)N=C=O,*C(C=C)CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.258,0.208,69.704,10.055,1.285,5.269822505675624
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=CC(CN=C=O)N=C=O,*CC(C=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.533,0.223,74.918,11.741,1.283,5.318156472832062
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(C)=C(N=C=O)N=C=O,*C(=C(C)C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.763,0.243,91.497,11.999,1.562,5.068875279868188
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(C)(N=C=O)N=C=O,*N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(C(*)(C)C)C(=O)O2)OC1=O,polyoxazolidone,0.738,0.258,82.326,11.305,1.047,5.016079546710188
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(N=C=O)C(C)N=C=O,*C(C)C(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.024,0.101,94.668,11.749,1.507,5.26966287472337
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCCCN=C=S,*CCCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.282,0.202,65.9,12.987,1.284,5.111043603505321
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCCCN=C=S,*CCCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.151,0.192,65.604,10.931,1.284,5.159622913850147
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCCCCN=C=S,*CCCCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.34,0.225,70.725,12.894,1.674,5.083235594553502
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCCCCN=C=S,*CCCCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.188,0.197,70.607,10.856,1.674,5.130195594553501
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCCN=C=S,*CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.294,0.191,70.938,12.016,0.894,5.131809423357294
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCCN=C=S,*CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.172,0.193,68.877,10.218,0.894,5.182123709071579
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(CCN=C=O)N=C=O,*C(C)CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.704,0.202,55.55,8.666,1.509,5.105604009564993
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(CCN=C=O)N=C=O,*CCC(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.765,0.272,89.71,14.53,1.507,5.166681105502762
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(C)(N=C=O)N=C=O,*N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(C(*)(C)CC)C(=O)O2)OC1=O,polyoxazolidone,0.928,0.293,96.093,11.869,1.437,5.185828858311751
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC(S)N=C=O,*C(S)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.782,0.213,90.028,11.576,0.524,5.196739434103495
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(C)(CN=C=O)N=C=O,*N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(CC(*)(C)C)C(=O)O2)OC1=O,polyoxazolidone,0.468,0.167,84.376,7.043,1.509,5.03163227287518
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(C)(CN=C=O)N=C=O,*CC(C)(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.782,0.183,69.38,13.404,1.507,5.085345909238816
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC=C=CCN=C=O,*CC=C=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.713,0.202,86.836,10.232,1.397,5.412452517630425
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC=C=CCN=C=O,*C=C=CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.183,0.13,54.943,10.235,0.979,5.288752517630424
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(/C=C/N=C=O)N=C=O,*C(C)/C=C/N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.243,0.306,62.058,10.255,1.633,5.326316369115554
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(/C=C/N=C=O)N=C=O,*C=CC(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.231,0.366,69.617,10.659,1.213,5.298368918813048
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC/C=C/CN=C=O,*C/C=C/CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.204,0.138,45.38,6.33,1.285,5.131866363784271
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCCC(N=C=O)N=C=O,*C(CCC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.881,0.387,59.749,10.129,1.437,5.13906036220112
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(=CN=C=O)N=C=O,*C(=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O)CC,polyoxazolidone,1.625,0.212,73.433,11.086,1.562,5.216598343040968
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(=CN=C=O)N=C=O,*C=C(CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.538,0.272,67.85,11.49,1.562,5.158304479601038
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC=CCCN=C=O,*CCC=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.51,0.279,55.381,9.947,1.633,5.263938671476579
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC(F)N=C=O,*C(F)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.814,0.363,81.057,10.462,0.563,5.143803752917212
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC=CC=CN=C=O,*C=CC=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.07,0.367,89.638,9.707,1.338,5.305190979168885
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCC=CCN=C=O,*CC=CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.204,0.138,45.38,6.33,1.285,5.131866363784271
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(N=C=S)N=C=S,*C(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=S,polyoxazolidone,0.601,0.25,72.227,10.464,0.986,5.382334614826387
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(C=CN=C=O)N=C=O,*C(C)C=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.243,0.306,62.058,10.255,1.633,5.326316369115554
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(CN=C=O)CN=C=O,*CC(C)CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.038,0.145,66.916,10.446,1.365,5.175430630135433
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC(O)N=C=O,*C(O)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.556,0.308,84.646,10.421,-0.414,5.132179656531671
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(N=C=O)=C(C)N=C=O,*C(C)=C(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.363,0.097,134.49,11.171,1.562,5.090824580567488
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC=CCN=C=O,*CC=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.982,0.256,69.548,8.676,1.242,5.236658457616726
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC=CCN=C=O,*C=CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.342,0.139,24.389,13.37,0.824,5.113723709606116
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(CN=C=O)N=C=O,*C(=C)CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.982,0.235,74.098,11.033,0.824,5.044399022665149
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(CN=C=O)N=C=O,*CC(=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.389,0.188,96.689,10.305,1.242,5.141809935008621
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(=CN=C=O)N=C=O,*C(C)=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.763,0.272,87.405,10.27,1.172,5.164533727495202
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(=CN=C=O)N=C=O,*C=C(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.318,0.179,87.186,10.316,1.172,5.111197054865508
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(N=C=O)C(C)N=C=O,*C(C)C(=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.257,0.123,72.571,10.665,1.633,5.235261200969094
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(N=C=O)C(C)N=C=O,*C(=C)C(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.438,0.318,53.41,8.505,1.213,5.190187249920142
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC=C(CN=C=O)N=C=O,*C(=CC)CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.763,0.25,69.804,13.13,1.214,5.11918209412135
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC=C(CN=C=O)N=C=O,*CC(=CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.133,0.157,66.829,9.843,1.633,5.207144064735006
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C=C(CN=C=O)N=C=O,*C(=C=C)CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.546,0.208,88.533,10.519,0.979,5.186922457129128
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C=C(CN=C=O)N=C=O,*CC(=C=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.294,0.194,108.414,12.309,1.397,5.288934384527572
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(=CCN=C=O)N=C=O,*C(C)=CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.213,0.098,81.616,9.115,1.214,5.095687193516336
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(=CCN=C=O)N=C=O,*CC=C(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.304,0.101,78.186,9.282,1.633,5.178801454536215
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=N/C=C/CN=C=O,*C/C=C/N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.982,0.256,69.548,8.676,1.242,5.236658457616726
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NCC#CCN=C=O,*CC#CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.22,0.15,77.853,10.665,0.732,5.167250979168886
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,S=C=NC=CCN=C=S,*CC=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=S,polyoxazolidone,0.416,0.184,73.434,8.165,1.572,5.493635115441659
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,S=C=NC=CC=CN=C=S,*C=CC=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.464,0.421,96.432,10.875,1.668,5.553601748399655
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=CC(N=C=O)N=C=O,*C(C=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.611,0.26,67.776,11.412,0.822,5.243704540448444
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(N=C=O)N=C=S,*C(CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.661,0.373,66.101,10.743,1.211,5.287996132577246
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(N=C=O)N=C=S,*C(CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=S,polyoxazolidone,-0.181,0.151,50.28,10.127,1.211,5.304762858874204
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC=C(N=C=O)N=C=O,*C(=CCC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.1,0.284,85.785,18.073,1.562,5.101219432064306
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CCC(N=C=S)N=C=S,*C(CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.1,0.359,61.095,11.041,1.376,5.427713484992273
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C=C(N=C=O)N=C=O,*C(=C=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.576,0.162,86.58,11.057,0.937,5.182733369713451
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C/C=C/C(N=C=O)N=C=O,*C(/C=C/C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.511,0.245,81.952,11.3,1.213,5.25542561717087
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC=C(N=C=O)N=C=O,*C(=CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.293,0.378,99.872,14.721,1.172,5.112629970786795
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC(=S)N=C=O,*C(=S)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.558,0.219,98.782,12.562,0.595,5.030661601299834
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC=C=CN=C=O,*C=C=CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.951,0.234,64.994,9.389,0.937,5.329163497404524
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=N/C=C\CN=C=O,*C/C=C\N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.982,0.256,69.548,8.676,1.242,5.236658457616726
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(N=C=S)N=C=S,*C(=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=S,polyoxazolidone,0.749,0.173,95.868,8.756,1.111,5.319729256536164
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC#CCN=C=O,*CC#CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.023,0.148,66.394,8.8,0.69,5.332524770614073
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC#CCN=C=O,*C#CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.086,0.136,69.301,10.136,0.271,5.146601163187018
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC#CC(N=C=O)N=C=O,*C(C#CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.238,0.114,105.921,13.128,0.66,5.306883525554619
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,NC(N=C=O)N=C=O,*C(N)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.246,0.241,68.907,11.786,-0.447,5.139369647263829
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(CCN=C=O)N=C=O,*C(=C)CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.06,0.268,55.549,11.379,1.214,5.025571203887987
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,C=C(CCN=C=O)N=C=O,*CCC(=C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.341,0.15,83.247,13.127,1.633,5.188025482193951
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,N=C(N=C=O)N=C=O,*C(=N)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.643,0.151,93.82,11.569,0.245,5.051607662467581
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC#CCCN=C=O,*CCC#CN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.078,0.173,62.614,9.228,1.08,5.372284825322732
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,O=C=NC#CCCN=C=O,*C#CCCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.029,0.13,69.625,9.841,0.661,5.1141279022458095
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC=CC(N=C=O)N=C=O,*C(C=CC)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.511,0.245,81.952,11.3,1.213,5.25542561717087
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(CCN=C=O)N=C=S,*C(C)CCN1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.174,0.231,56.497,7.081,1.674,5.224410232555486
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,CC(CCN=C=O)N=C=S,*CCC(C)N1CC(COC(=O)C2CC=CCC2C(=O)OCC2CN(*)C(=O)O2)OC1=S,polyoxazolidone,-0.006,0.146,66.879,13.479,1.672,5.311056040679945
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Cc1c(N=C=O)cccc1N=C=O,*c1cccc(N2CC(COc3ccc(C4(c5ccc(OCC6CN(*)C(=O)O6)cc5)c5ccccc5-c5ccccc54)cc3)OC2=O)c1C,polyoxazolidone,-0.126,0.135,269.821,23.606,6.601,4.289517124995278
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O,*c1ccc(-c2ccc(N3CC(COc4ccc(C5(c6ccc(OCC7CN(*)C(=O)O7)cc6)c6ccccc6-c6ccccc65)cc4)OC3=O)c(C)c2)cc1C,polyoxazolidone,0.091,0.216,291.569,20.601,8.576,4.425742227863774
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,*c1ccc(Cc2ccc(N3CC(COc4ccc(C5(c6ccc(OCC7CN(*)C(=O)O7)cc6)c6ccccc6-c6ccccc65)cc4)OC3=O)cc2)cc1,polyoxazolidone,0.436,0.205,204.337,12.59,7.883,4.341806204407445
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Cc1ccc(N=C=O)cc1N=C=O,*c1cc(N2CC(COc3ccc(C4(c5ccc(OCC6CN(*)C(=O)O6)cc5)c5ccccc5-c5ccccc54)cc3)OC2=O)ccc1C,polyoxazolidone,0.39,0.239,219.717,14.432,6.601,4.263166461865304
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Cc1ccc(N=C=O)cc1N=C=O,*c1ccc(C)c(N2CC(COc3ccc(C4(c5ccc(OCC6CN(*)C(=O)O6)cc5)c5ccccc5-c5ccccc54)cc3)OC2=O)c1,polyoxazolidone,0.006,0.2,229.226,14.201,6.601,4.300973146215437
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NCCCCCCN=C=O,*CCCCCCN1CC(COc2ccc(C3(c4ccc(OCC5CN(*)C(=O)O5)cc4)c4ccccc4-c4ccccc43)cc2)OC1=O,polyoxazolidone,0.571,0.138,143.982,13.951,7.441,4.278033465953806
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,*N1CC(COc2ccc(C3(c4ccc(OCC5CN(C(C)(C)c6cccc(C(*)(C)C)c6)C(=O)O5)cc4)c4ccccc4-c4ccccc43)cc2)OC1=O,polyoxazolidone,0.399,0.165,150.299,14.74,8.633,4.51461076179462
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=Nc1cccc2c(N=C=O)cccc12,*c1cccc2c(N3CC(COc4ccc(C5(c6ccc(OCC7CN(*)C(=O)O7)cc6)c6ccccc6-c6ccccc65)cc4)OC3=O)cccc12,polyoxazolidone,0.389,0.179,248.206,19.241,7.446,4.325727605488922
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NCc1cccc(CN=C=O)c1,*Cc1cccc(CN2CC(COc3ccc(C4(c5ccc(OCC6CN(*)C(=O)O6)cc5)c5ccccc5-c5ccccc54)cc3)OC2=O)c1,polyoxazolidone,0.271,0.197,155.259,16.248,7.163,4.263770769874292
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,S=C=Nc1ccc(N=C=S)cc1,*c1ccc(N2CC(COc3ccc(C4(c5ccc(OCC6CN(*)C(=S)O6)cc5)c5ccccc5-c5ccccc54)cc3)OC2=S)cc1,polyoxazolidone,0.456,0.31,193.152,14.816,6.622,4.443137715550363
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,*C1CCC(CC2CCC(N3CC(COc4ccc(C5(c6ccc(OCC7CN(*)C(=O)O7)cc6)c6ccccc6-c6ccccc65)cc4)OC3=O)CC2)CC1,polyoxazolidone,0.707,0.291,155.8,12.965,9.39,4.559978530861478
